internal_id,lichess_game_id,move_number,lichess_url,fen,best_move,useful,difficulty,initiative,development,endgame,space,trading,prophylaxis,coordination,exploitingweakness,kingsafety,restriction,fixingstructure,centrecontrol,other,side_to_move,pre_move_final_eval,pre_move_psqtmat,pre_move_material_imbalance,pre_move_positional_imbalance,pre_move_closedness,pre_move_complexity,pre_move_big_center_white,big_center_black,big_center_contested,big_center_uncontrolled,pre_move_center_white,center_black,center_contested,center_uncontrolled,pre_move_white_pawns,pre_move_white_pawns_and_king_safety_with_king_and_pawns,pre_move_white_pawns_and_king_safety_without_king_and_pawns,pre_move_white_pawns_and_king_evaluation_with_king_and_pawns,pre_move_white_pawns_and_king_evaluation_without_king_and_pawns,pre_move_white_knights,pre_move_white_bishops,pre_move_white_rooks,pre_move_white_queens,pre_move_white_kings,pre_move_white_passed,pre_move_white_threats,pre_move_white_space,pre_move_white_safe_space,pre_move_black_pawns,pre_move_black_pawns_and_king_safety_with_king_and_pawns,pre_move_black_pawns_and_king_safety_without_king_and_pawns,pre_move_black_pawns_and_king_evaluation_with_king_and_pawns,pre_move_black_pawns_and_king_evaluation_without_king_and_pawns,pre_move_black_knights,pre_move_black_bishops,pre_move_black_rooks,pre_move_black_queens,pre_move_black_kings,pre_move_black_passed,pre_move_black_threats,pre_move_black_space,pre_move_black_safe_space,post_move_final_eval,post_move_psqtmat,post_move_material_imbalance,post_move_positional_imbalance,post_move_closedness,post_move_complexity,post_move_big_center_white,big_center_black,big_center_contested,big_center_uncontrolled,post_move_center_white,center_black,center_contested,center_uncontrolled,post_move_white_pawns,post_move_white_pawns_and_king_safety_with_king_and_pawns,post_move_white_pawns_and_king_safety_without_king_and_pawns,post_move_white_pawns_and_king_evaluation_with_king_and_pawns,post_move_white_pawns_and_king_evaluation_without_king_and_pawns,post_move_white_knights,post_move_white_bishops,post_move_white_rooks,post_move_white_queens,post_move_white_kings,post_move_white_passed,post_move_white_threats,post_move_white_space,post_move_white_safe_space,post_move_black_pawns,post_move_black_pawns_and_king_safety_with_king_and_pawns,post_move_black_pawns_and_king_safety_without_king_and_pawns,post_move_black_pawns_and_king_evaluation_with_king_and_pawns,post_move_black_pawns_and_king_evaluation_without_king_and_pawns,post_move_black_knights,post_move_black_bishops,post_move_black_rooks,post_move_black_queens,post_move_black_kings,post_move_black_passed,post_move_black_threats,post_move_black_space,post_move_black_safe_space
31676,04uMyY9B,20,https://lichess.org/04uMyY9B#20,r1bq1rk1/ppp1bpp1/3p3p/8/3QP1nP/2N5/PPPB1PP1/2KR1B1R w - - 2 11,f2f3,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,w,8,-84,0,-77,0,3,22,5,16,2,22,0,7,7,0,-2, 0,82, 19,40,53,-12,22,19,0,16,6,29,0,2, 0,125, 48,4,53,-22,1,-19,0,16,1,14,81,-80,0,-73,0,3,22,5,16,2,22,0,7,7,0,-2, 0,103, 40,40,47,-12,25,19,0,0,6,33,0,2, 0,125, 48,11,42,-22,1,-19,0,-48,1,14
31677,NRmZd9Kw,45,https://lichess.org/NRmZd9Kw#45,rn3rk1/1p3ppp/4p3/1pPpB3/1P3P2/P7/6PP/R4RK1 b - - 2 23,b8c6,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,b,-12,-49,-37,17,-20,-16,8,7,1,2,9,9,0,0,0,48, 0,20, 11,0,41,57,0,3,0,0,-2,16,0,45, 0,8, -18,0,0,30,0,9,30,-11,0,8,-188,-69,-37,8,-20,-16,6,7,3,2,0,9,9,0,0,48, 0,20, 11,0,41,57,0,3,0,-48,-2,16,0,45, 0,8, -18,34,0,65,0,9,30,24,0,10
31678,TWtxTw5u,24,https://lichess.org/TWtxTw5u#24,r2q1rk1/ppp2pp1/2np3p/2b5/2B1PBb1/2NP4/PPP1N3/R2Q1R1K w - - 0 13,d1e1,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,w,74,319,247,58,-1,0,17,8,20,0,15,0,15,0,0,-4, 0,20, 40,49,56,18,-13,-143,0,-10,-6,19,0,2, 0,105, 51,33,79,-17,18,4,-3,15,0,19,171,320,247,58,-1,0,17,8,20,0,15,0,15,0,0,-4, 0,20, 40,49,56,18,18,-83,0,-10,-6,19,0,2, 0,105, 51,33,79,-17,18,4,-3,15,-3,19
31679,0ADYv3wd,33,https://lichess.org/0ADYv3wd#33,r1b2rk1/p3ppb1/1p1p1npp/3P4/P1P2P2/2NQ1N1P/1q3BP1/R4RK1 b - a3 0 17,c8f5,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,b,10,-4,-94,89,2,-2,19,5,19,5,7,0,22,0,0,3, 0,91, 24,44,14,1,22,13,0,-15,11,33,0,2, 0,115, 53,12,61,-26,25,29,0,0,-28,25,-58,-18,-94,77,2,-2,16,8,19,2,7,0,22,0,0,3, 0,91, 24,44,14,1,22,13,0,-45,12,33,0,2, 0,115, 53,12,75,-15,25,29,0,-7,-22,25
31680,Dvu8E34p,21,https://lichess.org/Dvu8E34p#21,rn1q1r2/pp2ppkp/2p2np1/8/2pP4/2N1PP1P/PP1Q1P2/R3KB1R b KQ - 0 11,b7b5,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,b,-11,-49,-61,20,-5,-7,17,12,10,2,7,0,21,0,0,8, 0,84, 28,29,12,-16,8,18,0,0,13,13,0,6, 0,115, 31,9,0,-37,23,18,0,-15,5,16,-60,-38,-61,29,-5,-7,15,12,12,2,7,0,21,0,0,8, 0,84, 28,22,1,-16,8,18,0,0,11,13,0,6, 0,129, 46,2,0,-37,23,18,0,17,5,23
31681,yvuyWG3N,12,https://lichess.org/yvuyWG3N#12,rnbqkbnr/pp2p3/2p2p2/1B1p3p/3P2pP/4P1B1/PPP2PP1/RN1QK1NR w KQkq - 0 7,b5d3,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,w,4,56,0,56,0,0,18,15,15,0,8,16,8,0,0,-3, 0,132, 54,-47,30,-50,-1,0,0,-55,2,24,0,-2, 0,129, 84,-13,8,-37,2,11,0,-32,15,32,100,61,0,61,0,0,18,12,18,0,8,8,16,0,0,-3, 0,132, 54,-47,45,-50,-1,11,0,0,6,20,0,-2, 0,129, 84,-13,8,-37,2,8,0,-32,12,32
31682,79YjGyJN,40,https://lichess.org/79YjGyJN#40,r4rk1/1b3ppp/p1p2b2/1p2N3/4n3/2P1B2P/PP2BPP1/3RR1K1 w - - 3 21,e5d7,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,w,181,59,0,34,0,8,8,7,10,3,5,11,5,5,0,31, 0,76, 25,26,109,96,0,9,0,-11,0,16,0,33, 0,48, 11,26,101,21,0,15,0,0,1,14,267,47,0,27,0,8,7,5,14,3,0,5,16,5,0,31, 0,76, 25,20,109,90,0,9,0,22,-4,16,0,33, 0,48, 11,26,101,21,0,15,0,-73,-7,14
31683,xQXuviKP,52,https://lichess.org/xQXuviKP#52,1r1q1rk1/2p2p1p/2Bp2p1/3Pb2b/1P2Pp2/P1NQ3P/5PP1/1R3RK1 w - - 1 27,f2f3,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,w,102,16,61,-47,5,4,12,10,17,2,14,7,7,0,0,6, 0,111, 50,13,59,9,28,8,3,-36,5,36,0,6, 0,66, 11,0,45,19,13,10,0,0,-8,16,161,19,61,-45,6,4,12,10,17,2,14,7,7,0,0,6, 0,127, 80,13,49,9,23,2,3,-36,5,40,0,7, 0,66, 11,0,-22,19,13,10,0,0,0,16
31684,lV5komz7,26,https://lichess.org/lV5komz7#26,rnb2rk1/pp1pppbp/2p2npq/8/3P4/1PB2NPP/P1P1PPB1/RN1Q1RK1 w - - 1 14,c3d2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,w,69,-15,0,-15,0,0,21,21,6,0,16,16,0,0,0,-9, 0,135, 60,10,77,-35,8,32,0,0,21,28,0,-10, 0,142, 62,-6,42,-37,2,32,0,0,9,16,152,-2,0,-2,0,0,21,21,6,0,16,16,0,0,0,-9, 0,135, 60,10,85,-35,2,32,0,0,21,24,0,-10, 0,142, 62,-6,42,-37,-1,32,0,-57,1,16
31685,zAf0FWlE,18,https://lichess.org/zAf0FWlE#18,r1b1k1nr/pp3ppp/1q6/1NbpP3/8/2P5/PP3PPP/R2QKBNR w KQkq - 1 10,d1d2,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,w,143,52,64,-15,0,2,13,13,13,5,15,7,7,7,0,5, 0,49, 35,18,11,-39,25,-9,0,8,10,18,0,4, 0,27, 18,-18,47,-43,20,-31,0,3,2,14,155,50,64,-18,0,2,16,13,13,2,15,7,7,7,0,5, 0,49, 35,18,11,-39,25,-1,0,8,8,18,0,4, 0,27, 18,-18,47,-43,20,-31,0,3,-5,14
31686,YdSYPt1G,18,https://lichess.org/YdSYPt1G#18,rn2kbnr/1bpq4/pp1ppp2/6pp/4P3/2NP1N2/PPPBBPPP/R2Q1RK1 w kq h6 0 10,d3d4,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,w,149,152,0,152,0,0,18,15,15,0,8,0,24,0,0,0, 0,138, 53,16,38,-23,2,21,0,0,14,20,0,-3, 0,136, 101,-16,64,-22,20,21,0,15,11,36,180,150,0,150,0,0,18,12,18,0,8,0,24,0,0,0, 0,135, 50,16,45,-23,2,21,0,0,14,24,0,2, 0,98, 91,-16,72,-22,20,21,0,15,12,36
31687,wcsnNGIT,32,https://lichess.org/wcsnNGIT#32,r1r3k1/p2p1ppp/4p3/1bNpP3/3P4/8/PP3PPP/R3K2R w KQ - 5 17,a2a4,1,2,1,0,0,1,0,0,0,0,0,1,0,0,0,w,-102,-41,-10,-5,20,-21,7,5,6,2,9,4,4,4,0,27, 0,0, 3,22,0,-24,0,-5,0,12,0,13,0,50, 0,4, -18,0,10,63,0,9,0,0,-2,8,21,-36,-10,-3,20,21,7,5,6,2,9,4,4,4,0,27, 0,3, 7,22,0,-1,0,-5,0,-12,0,16,0,50, 0,4, -18,0,10,63,0,9,0,-71,-5,8
31688,wcsnNGIT,34,https://lichess.org/wcsnNGIT#34,r5k1/p1rp1ppp/4p3/1bNpP3/3P4/1P6/P4PPP/R3K2R w KQ - 1 18,a2a4,1,2,0,0,0,1,0,0,0,0,0,1,0,0,0,w,-63,-34,-10,-3,20,-21,6,3,7,3,9,4,4,4,0,27, 0,8, 12,22,0,-24,0,-5,0,12,-2,15,0,50, 0,4, -18,0,1,49,0,9,0,0,-5,8,50,-30,-10,-1,20,21,6,3,7,3,9,4,4,4,0,27, 0,5, 9,22,0,-1,0,-5,0,-12,-2,18,0,50, 0,4, -18,0,1,49,0,9,0,-71,-5,8
31689,gVEmVBWE,17,https://lichess.org/gVEmVBWE#17,r1bq1r1k/ppp2p1p/2np1p2/2bNp3/2B1P1P1/3P1Q2/PPP2P1P/R3K1NR b KQ - 3 9,c6d4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,b,30,-107,-14,-82,3,4,16,16,11,0,15,15,0,0,0,5, 0,109, 38,9,5,-39,20,-1,0,16,5,33,0,1, 0,47, 28,17,44,-22,-3,-56,0,-13,1,18,-138,-134,-14,-107,3,-4,16,16,11,0,15,15,0,0,0,5, 0,109, 38,9,-3,-39,16,-39,0,-34,12,33,0,1, 0,47, 28,25,35,-22,1,-56,0,19,5,18
31690,716GtIcT,29,https://lichess.org/716GtIcT#29,r3k2r/pbqn2bp/1ppp2p1/4p3/8/2NPN1PP/PPP1B1P1/R2Q1RK1 b kq - 0 15,d6d5,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,b,126,71,-14,80,-1,3,16,13,11,5,7,15,7,0,0,0, 0,103, 53,18,14,40,8,10,0,0,8,18,0,5, 0,114, 83,25,58,-22,8,-26,0,0,13,22,88,74,-14,82,-1,3,11,13,16,5,0,15,15,0,0,0, 0,103, 53,-2,14,40,8,10,0,0,3,18,0,8, 0,113, 73,20,58,-22,11,-43,0,32,13,25
31691,a9BAP0Ff,12,https://lichess.org/a9BAP0Ff#12,rnb1k1nr/pp3ppp/1q2p3/3pP3/1b1P4/5N2/P1P2PPP/RNBQKB1R w KQkq - 1 7,c2c3,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,w,99,-16,0,-16,0,0,15,15,18,0,8,16,8,0,0,3, 0,84, 23,3,37,-37,-1,9,0,15,7,20,0,-1, 0,108, 53,-24,-21,-50,10,0,0,0,-1,16,165,-18,0,-18,0,0,15,15,18,0,8,16,8,0,0,3, 0,93, 32,3,33,-37,8,11,0,0,7,24,0,-1, 0,108, 53,-24,-26,-50,2,0,0,-62,7,16
31692,rkBycn3a,36,https://lichess.org/rkBycn3a#36,r4rk1/5ppp/2Q1b3/p3p3/1p2P2q/5P2/PP1P2PP/R1B1KB1R w KQ - 1 19,g2g3,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,w,486,462,435,-68,0,6,14,9,14,4,0,13,13,6,0,10, 0,69, 41,0,22,-30,31,-10,0,18,7,19,0,11, 0,80, 25,0,23,14,4,10,0,-17,-4,28,521,458,435,-72,0,6,14,7,16,7,0,13,13,6,0,10, 0,67, 39,0,25,-30,31,10,0,0,3,22,0,12, 0,88, 25,0,28,14,-5,10,0,-58,-7,28
31693,X8qtllss,38,https://lichess.org/X8qtllss#38,2rbk2r/1b1p1p1p/3p1p2/pp1Np3/4P3/PB3P2/1PPR1P1P/1K4R1 w k - 0 20,d5e3,1,2,0,0,0,0,1,0,1,1,0,0,0,0,0,w,-29,-38,-69,50,20,-22,7,7,9,3,5,5,10,0,0,19, 0,57, 0,64,-21,75,0,14,0,-35,-9,16,0,23, 0,6, -31,0,100,17,0,16,0,23,-8,16,7,-73,-69,32,20,-22,7,7,9,1,0,5,15,0,0,19, 0,57, 0,49,-9,83,0,14,0,0,0,14,0,23, 0,6, -31,0,100,17,0,16,0,-1,-5,16
31694,EMC8E3z7,30,https://lichess.org/EMC8E3z7#30,3rr1k1/pp3pbp/n1p2np1/4p1BP/4P3/2P2PN1/PPB2P2/R3K2R w KQ - 3 16,h5h6,1,2,0,0,0,1,0,0,0,0,0,1,0,0,0,w,83,17,13,-2,-16,15,5,8,12,3,0,5,16,0,0,8, 0,41, 14,-3,103,0,0,2,0,22,5,18,0,15, 0,57, 21,-9,4,73,0,18,0,-22,0,18,166,25,13,1,-14,15,5,8,12,3,0,5,16,0,0,8, 0,31, 4,-3,83,0,0,2,0,0,5,18,0,16, 0,49, 21,-22,4,73,0,18,0,-121,-3,18
31695,DvnM0egD,23,https://lichess.org/DvnM0egD#23,r1bq1rk1/ppp2ppp/2n5/2P5/3P1b2/2N1pNP1/PP2B2P/R2Q1RK1 b - - 0 12,f4h6,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,b,-68,-139,-94,-32,0,2,19,13,11,0,7,0,22,0,0,-3, 0,78, 57,52,24,-3,20,-15,0,16,15,25,0,0, 0,80, 6,26,32,-22,11,10,47,-57,9,22,-119,-145,-94,-37,0,2,16,13,13,0,7,0,22,0,0,-3, 0,78, 57,52,24,-3,20,3,0,16,12,25,0,0, 0,80, 6,26,32,-22,11,19,47,0,6,22
31696,DvnM0egD,48,https://lichess.org/DvnM0egD#48,r4rk1/1pp3pp/5pb1/p1qP1n2/2B5/P1N1pN2/1P4QP/R2R2K1 w - - 0 25,c4e2,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,w,0,133,141,-25,0,-1,13,15,10,5,7,0,21,0,0,-1, 0,-8, 7,38,21,12,17,-3,0,-33,9,17,0,2, 0,44, 22,27,14,5,23,19,61,9,1,35,52,122,141,-35,0,-1,10,13,15,5,7,0,21,0,0,-1, 0,-8, 7,38,25,12,8,-3,0,-8,6,17,0,2, 0,44, 22,20,14,5,21,19,44,-8,-1,35
31697,2fwNGTNY,37,https://lichess.org/2fwNGTNY#37,r4rk1/1bp1qpbp/4p1p1/2Pp4/p2P1P2/4PN2/2n1BQPP/N2R1RK1 b - - 1 19,c2a3,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,b,-225,-122,-94,-17,0,-2,8,16,16,2,0,15,15,0,0,2, 0,114, 64,-51,24,0,8,10,0,-26,4,25,0,1, 0,80, 34,4,61,6,11,19,50,-26,-2,29,-145,-78,-94,22,0,-2,11,16,13,2,0,15,15,0,0,2, 0,114, 64,-51,24,0,8,10,0,0,3,25,0,1, 0,80, 34,-15,61,1,11,19,38,0,-2,29
31698,rRvbBcky,24,https://lichess.org/rRvbBcky#24,rn2k2r/ppb1nppp/2pq4/3p4/1P1P4/2PBB3/P4PPP/RN1Q1RK1 w kq - 1 13,g2g3,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,w,93,107,14,82,0,3,13,13,16,0,7,7,15,0,0,-1, 0,110, 46,-19,57,-38,25,-72,0,-13,-5,22,0,3, 0,54, 48,10,24,-43,20,0,0,0,13,18,211,102,14,77,0,3,13,13,16,0,7,7,15,0,0,-1, 0,108, 55,-19,57,-38,25,10,0,0,2,25,0,3, 0,54, 48,10,11,-43,11,0,0,0,13,18
31699,LoetypbR,63,https://lichess.org/LoetypbR#63,k1r5/1bp3R1/1p5p/p7/6P1/1P3n2/P4K1P/2R5 b - - 2 32,a8b8,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,b,-116,-187,-67,4,38,-7,4,5,3,4,0,16,0,0,0,-31, 0,17, 2,0,0,128,0,-4,0,-29,-2,9,0,34, 0,23, -8,8,68,29,0,9,0,-42,-7,6,-181,-199,-67,0,38,-2,4,5,3,4,0,16,0,0,0,-31, 0,17, 2,0,0,128,0,-4,0,-29,-2,9,0,36, 0,48, -8,8,71,24,0,9,0,-13,-5,6
31700,afxGVGu8,27,https://lichess.org/afxGVGu8#27,r2qk1nr/5ppp/p1npp3/8/1p2N3/4P3/PPP1B1PP/R2QK2R b KQkq - 1 14,d6d5,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,b,73,-15,-61,48,-4,-4,15,10,15,7,7,7,14,7,0,0, 0,55, 4,14,31,-22,13,1,0,0,11,10,0,3, 0,95, 37,32,0,-40,24,-90,0,2,2,26,-100,-12,-61,50,-4,-4,12,12,15,5,0,14,14,0,0,2, 0,34, 4,22,29,-22,8,1,0,-59,5,10,0,6, 0,100, 35,32,0,-40,28,-13,0,0,8,30
31701,DHedPerg,35,https://lichess.org/DHedPerg#35,r2q1rk1/2p2ppp/p2b4/3P4/1p1Bb3/8/PP1RQPPP/3NR1K1 b - - 1 18,d8g5,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,b,-4,-15,-15,1,-1,-3,12,10,17,0,14,7,7,0,0,7, 0,71, 14,-6,29,28,28,-30,0,2,8,16,0,7, 0,50, -6,0,88,2,24,3,0,-34,2,23,-164,-27,-15,-6,-1,-3,10,10,20,0,14,7,7,0,0,7, 0,71, 14,-6,29,28,28,-135,0,-21,-4,16,0,7, 0,50, -6,0,88,2,28,8,0,-34,-1,23
31702,ZL6vi1QU,29,https://lichess.org/ZL6vi1QU#29,rn1qr1k1/5ppp/p7/1p1pp3/6b1/B1P1PN1P/P2P1PP1/1R1Q1RK1 b - - 0 15,g4h5,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,b,103,26,0,21,0,6,7,17,12,2,0,14,14,0,0,7, 0,106, 39,22,22,16,-7,16,0,-28,0,23,0,7, 0,102, 38,-19,15,-10,28,9,0,-41,14,30,116,40,0,33,0,6,7,15,12,5,0,14,14,0,0,7, 0,106, 39,22,22,16,-7,17,0,-10,0,23,0,7, 0,102, 38,-19,-22,-10,28,9,0,17,11,30
31703,rk7kM3SM,19,https://lichess.org/rk7kM3SM#19,rnb1k2r/pp2bppp/2pq1n2/3p4/5B2/2N5/PPPQBPPP/2KR2NR b kq - 1 10,d6d8,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,b,16,-29,-82,53,0,0,15,15,18,0,8,0,24,0,0,-4, 0,62, 22,-3,58,-26,8,11,0,-7,3,12,0,4, 0,52, 55,25,53,-37,23,11,0,-57,11,20,6,-46,-82,36,0,0,21,15,12,0,16,0,16,0,0,-4, 0,62, 22,-3,66,-26,8,11,0,0,5,12,0,4, 0,52, 55,25,53,-37,8,11,0,-32,11,20
31704,oxU080KX,45,https://lichess.org/oxU080KX#45,1r3rk1/7p/1p1p2p1/p1p2p2/4n3/1P2PPP1/P5KP/2R1NR2 b - - 0 23,e4f6,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,b,-147,-179,-49,-25,0,-16,6,5,5,5,0,4,9,4,0,32, 0,32, 0,-1,0,45,0,9,0,0,-2,11,0,48, 0,30, 15,51,0,57,0,3,0,-83,-5,21,-176,-131,-49,-5,0,-16,7,6,3,5,0,9,9,0,0,32, 0,32, 0,-1,0,45,0,9,0,0,0,11,0,48, 0,30, 15,42,0,50,0,9,0,0,0,20
31705,D0FnbDQ5,48,https://lichess.org/D0FnbDQ5#48,1r4k1/p6p/5n2/6p1/1r2p3/4P3/4NPPP/1R3RK1 w - - 0 25,b1a1,1,2,1,0,1,0,0,0,1,0,0,0,0,0,0,w,-6,-20,0,-8,0,6,2,6,3,8,0,9,4,4,0,29, 0,24, -14,28,0,70,0,9,0,0,-7,3,0,33, 0,-11, -20,30,0,124,0,3,6,-12,-2,13,14,-24,0,-10,0,6,2,6,3,8,0,9,4,4,0,29, 0,24, -14,28,0,76,0,9,0,0,0,3,0,33, 0,-11, -20,30,0,124,0,3,10,-26,-2,13
31706,kZyZGclh,34,https://lichess.org/kZyZGclh#34,r1b1k2r/5pb1/p2p1q1p/N1nPp1p1/4P3/5N1P/2P1BPP1/R2QK2R w KQkq - 0 18,f3d2,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,w,63,6,-14,21,0,-1,11,13,16,2,7,7,15,0,0,9, 0,129, 47,0,1,1,1,-1,0,-13,-4,25,0,5, 0,65, 25,43,-3,-22,1,0,-6,0,-1,29,58,1,-14,16,0,-1,11,16,13,2,7,15,7,0,0,9, 0,129, 47,20,4,1,-3,-34,0,0,3,22,0,5, 0,65, 25,43,-3,-22,8,0,-6,0,-2,29
31707,JMs7yadq,20,https://lichess.org/JMs7yadq#20,r4rk1/1pp2ppp/p1pq4/2b5/4P1n1/3P4/PPPN1PPP/R1B1QRK1 w - - 0 11,d2f3,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,w,-116,70,76,-18,0,-7,12,20,7,0,7,14,7,0,0,7, 0,98, 41,29,-15,-22,8,-121,0,2,9,16,0,7, 0,87, 30,14,24,2,28,10,0,0,20,13,76,75,76,-14,0,-7,12,12,15,0,7,0,21,0,0,7, 0,98, 41,31,22,-29,18,-28,0,53,1,20,0,7, 0,87, 30,14,24,2,28,9,0,0,12,13
31708,6uOZf53o,17,https://lichess.org/6uOZf53o#17,rnbqk3/pp2ppb1/2p2np1/3p2P1/8/4PP2/PPPPQ3/RNB1K1NB b Qq - 0 9,f6h5,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,b,-54,-12,0,-10,0,6,15,12,7,5,7,7,7,7,0,8, 0,87, 44,-5,-13,-35,13,10,0,0,11,20,0,11, 0,136, 57,15,48,-35,8,10,0,-59,12,16,-139,-23,0,-19,0,-6,7,15,15,2,0,14,14,0,0,8, 0,87, 44,-5,-13,-35,13,10,0,0,3,20,0,11, 0,136, 57,-6,76,-35,8,1,0,0,11,16
31709,3i4JF3C1,24,https://lichess.org/3i4JF3C1#24,rn3rk1/ppp3pp/5q2/3P4/2BNp1b1/8/PPP1QPPP/R3K2R w KQ - 4 13,e2e3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,w,-90,71,76,-16,0,4,12,12,12,2,14,14,0,0,0,4, 0,19, 0,29,20,-22,13,-186,0,-59,5,20,0,3, 0,44, 14,-30,15,-8,24,1,0,-49,9,16,-89,64,76,-22,0,4,12,7,17,5,14,7,7,0,0,4, 0,19, 0,29,20,-22,28,-229,0,9,-2,20,0,3, 0,44, 14,-30,20,-8,24,0,0,-15,-3,16
31710,kyIgyAYp,33,https://lichess.org/kyIgyAYp#33,r4rk1/1b2qpp1/p2ppn1p/1p3P2/3P4/P1PB2N1/6PP/2RQ1RK1 b - - 0 17,e6e5,1,2,0,0,0,1,0,0,0,0,0,1,0,0,0,b,-123,-59,-76,27,0,-4,10,10,17,2,7,7,14,0,0,11, 0,54, -2,14,22,16,23,2,0,0,10,26,0,6, 0,108, 56,38,47,-1,8,18,0,0,2,26,-140,-54,-76,31,0,-4,7,10,20,2,0,7,21,0,0,11, 0,54, -2,14,22,8,23,2,0,0,7,23,0,6, 0,102, 50,38,47,-1,8,18,0,17,2,26
31711,j173cSyj,35,https://lichess.org/j173cSyj#35,r4rk1/ppp3p1/2np3p/5q2/3P3P/2N3Q1/PPP2P2/2KR2R1 b - - 2 18,f8f7,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,b,211,-6,0,-4,0,-5,4,9,20,2,0,0,26,0,0,18, 0,54, -4,36,0,38,31,-25,0,1,-5,24,0,5, 0,63, 29,23,0,43,25,-204,0,-17,-4,18,54,2,0,1,0,-5,4,9,20,2,0,0,26,0,0,18, 0,54, -4,36,0,38,31,-25,0,1,-5,24,0,5, 0,63, 29,23,0,32,25,-48,0,0,-1,18
31712,BWv1HY9i,48,https://lichess.org/BWv1HY9i#48,1r3q1r/p5kp/2b2p2/6p1/8/1QN5/PP3PPP/R3R1K1 w - - 4 25,b3c4,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,w,100,166,57,66,-2,0,9,11,9,9,0,0,19,6,0,17, 0,68, 8,28,0,61,31,1,0,-48,-15,9,0,14, 0,64, 2,0,56,57,26,9,0,0,-2,12,176,159,57,61,-2,0,15,4,13,4,6,0,19,0,0,17, 0,68, 8,28,0,61,25,1,0,-17,1,9,0,14, 0,64, 2,0,56,58,26,9,0,-36,-9,12
31713,1AgYf0wm,15,https://lichess.org/1AgYf0wm#15,rnb1kb1r/pp2pppp/3n4/q1pP4/8/2N2Q2/PP2BPPP/R1B1K1NR b KQkq - 3 8,g7g6,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,b,44,-85,-82,-3,0,0,15,9,21,3,8,8,8,8,0,2, 0,71, 25,25,55,-37,23,0,0,0,3,20,0,-2, 0,37, 13,14,16,-37,-7,19,0,0,-11,8,35,-79,-82,3,0,0,15,9,21,3,8,8,8,8,0,2, 0,71, 25,25,58,-37,17,0,0,0,3,20,0,-2, 0,46, 22,14,28,-37,-7,10,0,0,-11,12
31714,Lifdy4Zt,58,https://lichess.org/Lifdy4Zt#58,k2rr3/pp2N2p/8/8/4RBp1/6K1/PP2B3/n7 w - - 10 30,e2b5,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,w,353,144,0,59,-39,-13,10,0,7,3,8,0,8,4,0,-21, 0,62, -3,3,113,55,0,-6,0,-11,-8,3,0,28, 0,-2, -3,-98,0,104,0,0,-13,-23,0,10,403,158,0,65,-39,-13,10,0,7,3,8,0,8,4,0,-21, 0,62, -3,3,116,60,0,-6,0,-11,-8,3,0,28, 0,-2, -3,-98,0,104,0,-4,-13,-46,0,10
31715,h4deEikd,32,https://lichess.org/h4deEikd#32,r4rk1/1pq2ppn/p1b4p/8/2BQ4/P1N4P/1PP2PP1/3RK2R w K - 0 17,e1g1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,w,-6,71,76,-17,0,2,15,2,20,2,7,0,21,0,0,-2, 0,29, 41,31,22,41,25,-52,0,-15,4,23,0,7, 0,105, 32,1,49,2,28,-8,0,17,-8,10,161,136,76,35,0,2,15,2,20,2,7,0,21,0,0,7, 0,114, 41,22,22,55,25,-55,0,0,4,20,0,7, 0,105, 32,1,49,2,28,-8,0,17,-8,10
